2017-07-17-09-31-08-467  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\netservice.cpp 135) 操作系统为_WIN32 

2017-07-17-09-31-08-471  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 58)  完成端口开始接收数据 

2017-07-17-09-31-08-472  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 58)  完成端口开始接收数据 

2017-07-17-09-31-08-480  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadpoolmodule.cpp 397)  增加线程条数 2
 
2017-07-17-09-31-08-481  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\communicationmanager.cpp 774) 通知上层新连接到达线程开始运行

2017-07-17-09-31-08-509  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\netservice.cpp 611) 通道08361948创建成功, new socket 3400, szRemoteIP:192.168.1.47, 		uiRemotePort:10002, szLocalIP:192.168.1.47, uiLocalPort:33264
 
2017-07-17-09-31-08-509  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道08361948准备发送数据0, localport=33264, RemotePort=10002, unDataLen=356 
2017-07-17-09-31-08-980  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道08361948准备发送数据0, localport=33264, RemotePort=10002, unDataLen=116 

2017-07-17-09-31-08-980  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道08361948成功发送数据*, localport=33264, RemotePort=10002, unDataLen=116 

2017-07-17-09-31-08-980  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道08361948回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:33264 

2017-07-17-09-31-08-980  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道08361948回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:33264 

2017-07-17-09-31-08-981  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道08361948准备发送数据0, localport=33264, RemotePort=10002, unDataLen=116 

2017-07-17-09-31-08-981  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道08361948成功发送数据*, localport=33264, RemotePort=10002, unDataLen=116 

2017-07-17-09-31-08-981  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道08361948回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:33264 

2017-07-17-09-31-08-981  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道08361948回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:33264 

2017-07-17-09-31-08-983  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道08361948准备发送数据0, localport=33264, RemotePort=10002, unDataLen=116 

2017-07-17-09-31-08-983  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道08361948成功发送数据*, localport=33264, RemotePort=10002, unDataLen=116 

2017-07-17-09-31-08-983  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道08361948回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:33264 

2017-07-17-09-31-08-983  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道08361948回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:33264 

2017-07-17-09-31-08-985  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道08361948准备发送数据0, localport=33264, RemotePort=10002, unDataLen=116 

2017-07-17-09-31-08-985  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道08361948成功发送数据*, localport=33264, RemotePort=10002, unDataLen=116 

2017-07-17-09-31-08-985  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道08361948回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:33264 

2017-07-17-09-31-08-985  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道08361948回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:33264 

2017-07-17-09-31-08-988  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道08361948准备发送数据0, localport=33264, RemotePort=10002, unDataLen=116 

2017-07-17-09-31-08-988  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道08361948成功发送数据*, localport=33264, RemotePort=10002, unDataLen=116 

2017-07-17-09-31-08-988  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道08361948回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:33264 

2017-07-17-09-31-08-988  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道08361948回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:33264 

2017-07-17-09-31-08-991  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道08361948准备发送数据0, localport=33264, RemotePort=10002, unDataLen=116 

2017-07-17-09-31-08-991  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道08361948成功发送数据*, localport=33264, RemotePort=10002, unDataLen=116 

2017-07-17-09-31-08-991  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道08361948回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:33264 

2017-07-17-09-31-08-991  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道08361948回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:33264 

2017-07-17-09-31-08-993  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道08361948准备发送数据0, localport=33264, RemotePort=10002, unDataLen=116 

2017-07-17-09-31-08-994  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道08361948成功发送数据*, localport=33264, RemotePort=10002, unDataLen=116 

2017-07-17-09-31-08-994  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道08361948回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:33264 

2017-07-17-09-31-08-994  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道08361948回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:33264 

2017-07-17-09-31-08-996  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道08361948准备发送数据0, localport=33264, RemotePort=10002, unDataLen=116 

2017-07-17-09-31-08-996  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道08361948成功发送数据*, localport=33264, RemotePort=10002, unDataLen=116 

2017-07-17-09-31-08-997  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道08361948回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:33264 

2017-07-17-09-31-08-997  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道08361948回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:33264 

2017-07-17-09-31-08-999  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道08361948准备发送数据0, localport=33264, RemotePort=10002, unDataLen=116 

2017-07-17-09-31-08-999  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道08361948成功发送数据*, localport=33264, RemotePort=10002, unDataLen=116 

2017-07-17-09-31-09-009  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道08361948回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:33264 

2017-07-17-09-31-09-009  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道08361948回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:33264 

2017-07-17-09-31-09-009  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道08361948准备发送数据0, localport=33264, RemotePort=10002, unDataLen=116 

2017-07-17-09-31-09-010  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道08361948成功发送数据*, localport=33264, RemotePort=10002, unDataLen=116 

2017-07-17-09-31-09-030  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道08361948回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:33264 

2017-07-17-09-31-09-030  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道08361948回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:33264 

2017-07-17-09-31-09-030  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道08361948准备发送数据0, localport=33264, RemotePort=10002, unDataLen=116 

2017-07-17-09-31-09-030  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道08361948成功发送数据*, localport=33264, RemotePort=10002, unDataLen=116 

2017-07-17-09-31-09-049  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道08361948回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:33264 

2017-07-17-09-31-09-049  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道08361948回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:33264 

2017-07-17-09-31-09-049  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道08361948准备发送数据0, localport=33264, RemotePort=10002, unDataLen=116 

2017-07-17-09-31-09-049  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道08361948成功发送数据*, localport=33264, RemotePort=10002, unDataLen=116 

2017-07-17-09-31-09-068  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道08361948回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:33264 

2017-07-17-09-31-09-068  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道08361948回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:33264 

2017-07-17-09-31-09-069  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道08361948准备发送数据0, localport=33264, RemotePort=10002, unDataLen=116 

2017-07-17-09-31-09-069  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道08361948成功发送数据*, localport=33264, RemotePort=10002, unDataLen=116 

2017-07-17-09-31-09-087  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道08361948回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:33264 

2017-07-17-09-31-09-088  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道08361948回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:33264 

2017-07-17-09-31-09-088  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道08361948准备发送数据0, localport=33264, RemotePort=10002, unDataLen=116 

2017-07-17-09-31-09-088  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道08361948成功发送数据*, localport=33264, RemotePort=10002, unDataLen=116 

2017-07-17-09-31-09-107  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道08361948回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:33264 

2017-07-17-09-31-09-107  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道08361948回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:33264 

2017-07-17-09-31-09-107  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道08361948准备发送数据0, localport=33264, RemotePort=10002, unDataLen=116 

2017-07-17-09-31-09-107  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道08361948成功发送数据*, localport=33264, RemotePort=10002, unDataLen=116 

2017-07-17-09-31-09-126  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道08361948回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:33264 

