2017-07-17-19-41-28-537  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\netservice.cpp 135) 操作系统为_WIN32 

2017-07-17-19-41-28-539  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 58)  完成端口开始接收数据 

2017-07-17-19-41-28-541  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 58)  完成端口开始接收数据 

2017-07-17-19-41-28-548  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadpoolmodule.cpp 397)  增加线程条数 2
 
2017-07-17-19-41-28-549  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\communicationmanager.cpp 774) 通知上层新连接到达线程开始运行

2017-07-17-19-41-28-583  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\netservice.cpp 611) 通道085018D8创建成功, new socket 3424, szRemoteIP:192.168.1.47, 		uiRemotePort:10002, szLocalIP:192.168.1.47, uiLocalPort:20424
 
2017-07-17-19-41-28-584  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道085018D8准备发送数据0, localport=20424, RemotePort=10002, unDataLen=356 
2017-07-17-19-41-28-890  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道085018D8成功发送数据*, localport=20424, RemotePort=10002, unDataLen=52 

2017-07-17-19-41-28-948  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道085018D8回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:20424 

2017-07-17-19-41-28-948  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道085018D8回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:20424 

2017-07-17-19-41-28-948  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道085018D8准备发送数据0, localport=20424, RemotePort=10002, unDataLen=52 

2017-07-17-19-41-28-948  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道085018D8成功发送数据*, localport=20424, RemotePort=10002, unDataLen=52 

2017-07-17-19-41-29-005  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道085018D8回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:20424 

2017-07-17-19-41-29-005  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道085018D8回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:20424 

2017-07-17-19-41-29-007  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道085018D8准备发送数据0, localport=20424, RemotePort=10002, unDataLen=116 

2017-07-17-19-41-29-007  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道085018D8成功发送数据*, localport=20424, RemotePort=10002, unDataLen=116 

2017-07-17-19-41-29-046  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道085018D8回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:20424 

2017-07-17-19-41-29-046  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道085018D8回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:20424 

2017-07-17-19-41-29-058  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道085018D8准备发送数据0, localport=20424, RemotePort=10002, unDataLen=116 

2017-07-17-19-41-29-058  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道085018D8成功发送数据*, localport=20424, RemotePort=10002, unDataLen=116 

2017-07-17-19-41-29-058  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道085018D8回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:20424 

2017-07-17-19-41-29-058  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道085018D8回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:20424 

2017-07-17-19-41-29-059  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道085018D8准备发送数据0, localport=20424, RemotePort=10002, unDataLen=116 

2017-07-17-19-41-29-059  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道085018D8成功发送数据*, localport=20424, RemotePort=10002, unDataLen=116 

2017-07-17-19-41-29-059  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道085018D8回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:20424 

2017-07-17-19-41-29-059  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道085018D8回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:20424 

2017-07-17-19-41-29-059  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道085018D8回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:20424 

2017-07-17-19-41-29-060  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道085018D8回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:20424 

2017-07-17-19-41-29-063  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道085018D8准备发送数据0, localport=20424, RemotePort=10002, unDataLen=116 

2017-07-17-19-41-29-063  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道085018D8成功发送数据*, localport=20424, RemotePort=10002, unDataLen=116 

2017-07-17-19-41-29-063  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道085018D8回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:20424 

2017-07-17-19-41-29-063  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道085018D8回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:20424 

2017-07-17-19-41-29-063  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道085018D8准备发送数据0, localport=20424, RemotePort=10002, unDataLen=116 

2017-07-17-19-41-29-063  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道085018D8成功发送数据*, localport=20424, RemotePort=10002, unDataLen=116 

2017-07-17-19-41-29-063  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道085018D8回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:20424 

2017-07-17-19-41-29-063  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道085018D8回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:20424 

2017-07-17-19-41-29-067  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道085018D8准备发送数据0, localport=20424, RemotePort=10002, unDataLen=116 

2017-07-17-19-41-29-067  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道085018D8成功发送数据*, localport=20424, RemotePort=10002, unDataLen=116 

2017-07-17-19-41-29-067  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道085018D8回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:20424 

2017-07-17-19-41-29-067  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道085018D8回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:20424 

2017-07-17-19-41-29-069  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道085018D8准备发送数据0, localport=20424, RemotePort=10002, unDataLen=116 

2017-07-17-19-41-29-069  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道085018D8成功发送数据*, localport=20424, RemotePort=10002, unDataLen=116 

2017-07-17-19-41-29-069  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道085018D8回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:20424 

2017-07-17-19-41-29-069  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道085018D8回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:20424 

2017-07-17-19-41-29-072  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道085018D8准备发送数据0, localport=20424, RemotePort=10002, unDataLen=116 

2017-07-17-19-41-29-072  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道085018D8成功发送数据*, localport=20424, RemotePort=10002, unDataLen=116 

2017-07-17-19-41-29-072  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道085018D8回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:20424 

2017-07-17-19-41-29-072  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道085018D8回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:20424 

2017-07-17-19-41-29-075  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道085018D8准备发送数据0, localport=20424, RemotePort=10002, unDataLen=116 

2017-07-17-19-41-29-076  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道085018D8成功发送数据*, localport=20424, RemotePort=10002, unDataLen=116 

2017-07-17-19-41-29-076  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道085018D8回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:20424 

2017-07-17-19-41-29-076  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道085018D8回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:20424 

2017-07-17-19-41-29-079  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道085018D8准备发送数据0, localport=20424, RemotePort=10002, unDataLen=116 

2017-07-17-19-41-29-079  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道085018D8成功发送数据*, localport=20424, RemotePort=10002, unDataLen=116 

2017-07-17-19-41-29-079  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道085018D8回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:20424 

2017-07-17-19-41-29-079  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道085018D8回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:20424 

2017-07-17-19-41-29-082  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道085018D8准备发送数据0, localport=20424, RemotePort=10002, unDataLen=116 

2017-07-17-19-41-29-082  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道085018D8成功发送数据*, localport=20424, RemotePort=10002, unDataLen=116 

2017-07-17-19-41-29-082  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道085018D8回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:20424 

2017-07-17-19-41-29-082  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道085018D8回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:20424 

2017-07-17-19-41-29-085  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道085018D8准备发送数据0, localport=20424, RemotePort=10002, unDataLen=116 

2017-07-17-19-41-29-085  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道085018D8成功发送数据*, localport=20424, RemotePort=10002, unDataLen=116 

2017-07-17-19-41-29-100  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道085018D8回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:20424 

2017-07-17-19-41-29-100  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道085018D8回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:20424 

2017-07-17-19-41-29-100  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道085018D8准备发送数据0, localport=20424, RemotePort=10002, unDataLen=116 

2017-07-17-19-41-29-100  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道085018D8成功发送数据*, localport=20424, RemotePort=10002, unDataLen=116 

2017-07-17-19-41-29-129  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道085018D8回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:20424 

2017-07-17-19-41-29-129  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道085018D8回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:20424 

2017-07-17-19-41-29-129  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道085018D8准备发送数据0, localport=20424, RemotePort=10002, unDataLen=116 

2017-07-17-19-41-29-129  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道085018D8成功发送数据*, localport=20424, RemotePort=10002, unDataLen=116 

2017-07-17-19-41-29-158  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道085018D8回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:20424 

2017-07-17-19-41-29-158  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道085018D8回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:20424 

2017-07-17-19-41-29-158  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道085018D8准备发送数据0, localport=20424, RemotePort=10002, unDataLen=116 

2017-07-17-19-41-29-158  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道085018D8成功发送数据*, localport=20424, RemotePort=10002, unDataLen=116 

2017-07-17-19-41-29-186  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道085018D8回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:20424 

2017-07-17-19-41-29-186  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道085018D8回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:20424 

2017-07-17-19-41-29-187  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道085018D8准备发送数据0, localport=20424, RemotePort=10002, unDataLen=116 

2017-07-17-19-41-29-187  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道085018D8成功发送数据*, localport=20424, RemotePort=10002, unDataLen=116 

2017-07-17-19-41-29-215  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道085018D8回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:20424 

2017-07-17-19-41-29-215  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道085018D8回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:20424 

2017-07-17-19-41-29-215  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道085018D8准备发送数据0, localport=20424, RemotePort=10002, unDataLen=116 

2017-07-17-19-41-29-215  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道085018D8成功发送数据*, localport=20424, RemotePort=10002, unDataLen=116 

2017-07-17-19-41-29-244  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道085018D8回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:20424 

2017-07-17-19-41-29-244  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道085018D8回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:20424 

2017-07-17-19-41-29-244  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道085018D8准备发送数据0, localport=20424, RemotePort=10002, unDataLen=116 

2017-07-17-19-41-29-244  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道085018D8成功发送数据*, localport=20424, RemotePort=10002, unDataLen=116 

