2017-07-18-15-56-52-303  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\netservice.cpp 135) 操作系统为_WIN32 

2017-07-18-15-56-52-306  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 58)  完成端口开始接收数据 

2017-07-18-15-56-52-307  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 58)  完成端口开始接收数据 

2017-07-18-15-56-52-314  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadpoolmodule.cpp 397)  增加线程条数 2
 
2017-07-18-15-56-52-315  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\communicationmanager.cpp 774) 通知上层新连接到达线程开始运行

2017-07-18-15-56-52-353  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\netservice.cpp 611) 通道094B7380创建成功, new socket 3704, szRemoteIP:192.168.1.47, 		uiRemotePort:10002, szLocalIP:192.168.1.47, uiLocalPort:37349
 
2017-07-18-15-56-52-354  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道094B7380准备发送数据0, localport=37349, RemotePort=10002, unDataLen=356 
2017-07-18-15-56-52-772  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道094B7380成功发送数据*, localport=37349, RemotePort=10002, unDataLen=52 

2017-07-18-15-56-52-862  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道094B7380回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:37349 

2017-07-18-15-56-52-862  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道094B7380回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:37349 

2017-07-18-15-56-52-862  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道094B7380准备发送数据0, localport=37349, RemotePort=10002, unDataLen=52 

2017-07-18-15-56-52-862  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道094B7380成功发送数据*, localport=37349, RemotePort=10002, unDataLen=52 

2017-07-18-15-56-52-978  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道094B7380回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:37349 

2017-07-18-15-56-52-978  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道094B7380回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:37349 

2017-07-18-15-56-52-981  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道094B7380准备发送数据0, localport=37349, RemotePort=10002, unDataLen=116 

2017-07-18-15-56-52-981  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道094B7380成功发送数据*, localport=37349, RemotePort=10002, unDataLen=116 

2017-07-18-15-56-53-039  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道094B7380回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:37349 

2017-07-18-15-56-53-039  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道094B7380回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:37349 

2017-07-18-15-56-53-051  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道094B7380准备发送数据0, localport=37349, RemotePort=10002, unDataLen=116 

2017-07-18-15-56-53-051  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道094B7380成功发送数据*, localport=37349, RemotePort=10002, unDataLen=116 

2017-07-18-15-56-53-051  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道094B7380回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:37349 

2017-07-18-15-56-53-051  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道094B7380回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:37349 

2017-07-18-15-56-53-051  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道094B7380准备发送数据0, localport=37349, RemotePort=10002, unDataLen=116 

2017-07-18-15-56-53-052  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道094B7380成功发送数据*, localport=37349, RemotePort=10002, unDataLen=116 

2017-07-18-15-56-53-052  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道094B7380回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:37349 

2017-07-18-15-56-53-052  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道094B7380回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:37349 

2017-07-18-15-56-53-052  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道094B7380回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:37349 

2017-07-18-15-56-53-052  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道094B7380回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:37349 

2017-07-18-15-56-53-057  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道094B7380准备发送数据0, localport=37349, RemotePort=10002, unDataLen=116 

2017-07-18-15-56-53-057  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道094B7380成功发送数据*, localport=37349, RemotePort=10002, unDataLen=116 

2017-07-18-15-56-53-057  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道094B7380回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:37349 

2017-07-18-15-56-53-057  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道094B7380回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:37349 

2017-07-18-15-56-53-057  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道094B7380准备发送数据0, localport=37349, RemotePort=10002, unDataLen=116 

2017-07-18-15-56-53-057  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道094B7380成功发送数据*, localport=37349, RemotePort=10002, unDataLen=116 

2017-07-18-15-56-53-058  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道094B7380回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:37349 

2017-07-18-15-56-53-058  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道094B7380回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:37349 

2017-07-18-15-56-53-061  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道094B7380准备发送数据0, localport=37349, RemotePort=10002, unDataLen=116 

2017-07-18-15-56-53-061  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道094B7380成功发送数据*, localport=37349, RemotePort=10002, unDataLen=116 

2017-07-18-15-56-53-061  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道094B7380回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:37349 

2017-07-18-15-56-53-061  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道094B7380回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:37349 

2017-07-18-15-56-53-065  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道094B7380准备发送数据0, localport=37349, RemotePort=10002, unDataLen=116 

2017-07-18-15-56-53-065  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道094B7380成功发送数据*, localport=37349, RemotePort=10002, unDataLen=116 

2017-07-18-15-56-53-065  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道094B7380回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:37349 

2017-07-18-15-56-53-065  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道094B7380回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:37349 

2017-07-18-15-56-53-071  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道094B7380准备发送数据0, localport=37349, RemotePort=10002, unDataLen=116 

2017-07-18-15-56-53-071  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道094B7380成功发送数据*, localport=37349, RemotePort=10002, unDataLen=116 

2017-07-18-15-56-53-071  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道094B7380回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:37349 

2017-07-18-15-56-53-071  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道094B7380回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:37349 

2017-07-18-15-56-53-076  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道094B7380准备发送数据0, localport=37349, RemotePort=10002, unDataLen=116 

2017-07-18-15-56-53-076  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道094B7380成功发送数据*, localport=37349, RemotePort=10002, unDataLen=116 

2017-07-18-15-56-53-076  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道094B7380回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:37349 

2017-07-18-15-56-53-076  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道094B7380回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:37349 

2017-07-18-15-56-53-081  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道094B7380准备发送数据0, localport=37349, RemotePort=10002, unDataLen=116 

2017-07-18-15-56-53-081  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道094B7380成功发送数据*, localport=37349, RemotePort=10002, unDataLen=116 

2017-07-18-15-56-53-081  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道094B7380回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:37349 

2017-07-18-15-56-53-081  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道094B7380回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:37349 

2017-07-18-15-56-53-086  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道094B7380准备发送数据0, localport=37349, RemotePort=10002, unDataLen=116 

2017-07-18-15-56-53-086  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道094B7380成功发送数据*, localport=37349, RemotePort=10002, unDataLen=116 

2017-07-18-15-56-53-086  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道094B7380回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:37349 

2017-07-18-15-56-53-086  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道094B7380回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:37349 

2017-07-18-15-56-53-092  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道094B7380准备发送数据0, localport=37349, RemotePort=10002, unDataLen=116 

2017-07-18-15-56-53-092  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道094B7380成功发送数据*, localport=37349, RemotePort=10002, unDataLen=116 

2017-07-18-15-56-53-107  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道094B7380回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:37349 

2017-07-18-15-56-53-107  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道094B7380回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:37349 

2017-07-18-15-56-53-107  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道094B7380准备发送数据0, localport=37349, RemotePort=10002, unDataLen=116 

2017-07-18-15-56-53-107  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道094B7380成功发送数据*, localport=37349, RemotePort=10002, unDataLen=116 

2017-07-18-15-56-53-136  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道094B7380回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:37349 

2017-07-18-15-56-53-136  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道094B7380回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:37349 

2017-07-18-15-56-53-136  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道094B7380准备发送数据0, localport=37349, RemotePort=10002, unDataLen=116 

2017-07-18-15-56-53-136  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道094B7380成功发送数据*, localport=37349, RemotePort=10002, unDataLen=116 

2017-07-18-15-56-53-166  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道094B7380回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:37349 

2017-07-18-15-56-53-166  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道094B7380回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:37349 

2017-07-18-15-56-53-166  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道094B7380准备发送数据0, localport=37349, RemotePort=10002, unDataLen=116 

2017-07-18-15-56-53-166  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道094B7380成功发送数据*, localport=37349, RemotePort=10002, unDataLen=116 

2017-07-18-15-56-53-195  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道094B7380回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:37349 

2017-07-18-15-56-53-195  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道094B7380回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:37349 

2017-07-18-15-56-53-195  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道094B7380准备发送数据0, localport=37349, RemotePort=10002, unDataLen=116 

2017-07-18-15-56-53-195  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道094B7380成功发送数据*, localport=37349, RemotePort=10002, unDataLen=116 

2017-07-18-15-56-53-224  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道094B7380回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:37349 

2017-07-18-15-56-53-224  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道094B7380回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:37349 

2017-07-18-15-56-53-224  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道094B7380准备发送数据0, localport=37349, RemotePort=10002, unDataLen=116 

2017-07-18-15-56-53-224  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道094B7380成功发送数据*, localport=37349, RemotePort=10002, unDataLen=116 

2017-07-18-15-56-53-253  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道094B7380回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:37349 

2017-07-18-15-56-53-253  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道094B7380回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:37349 

2017-07-18-15-56-53-253  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道094B7380准备发送数据0, localport=37349, RemotePort=10002, unDataLen=116 

2017-07-18-15-56-53-253  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道094B7380成功发送数据*, localport=37349, RemotePort=10002, unDataLen=116 

2017-07-18-15-56-53-282  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道094B7380回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:37349 

