2017-07-18-17-27-33-973  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\netservice.cpp 135) 操作系统为_WIN32 

2017-07-18-17-27-33-976  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 58)  完成端口开始接收数据 

2017-07-18-17-27-33-978  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 58)  完成端口开始接收数据 

2017-07-18-17-27-33-986  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadpoolmodule.cpp 397)  增加线程条数 2
 
2017-07-18-17-27-33-986  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\communicationmanager.cpp 774) 通知上层新连接到达线程开始运行

2017-07-18-17-27-34-078  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\netservice.cpp 611) 通道091218F0创建成功, new socket 3408, szRemoteIP:192.168.1.47, 		uiRemotePort:10002, szLocalIP:192.168.1.47, uiLocalPort:51432
 
2017-07-18-17-27-34-079  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道091218F0准备发送数据0, localport=51432, RemotePort=10002, unDataLen=356 
2017-07-18-17-27-34-152  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道091218F0成功发送数据*, localport=51432, RemotePort=10002, unDataLen=116 

2017-07-18-17-27-34-152  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道091218F0回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:51432 

2017-07-18-17-27-34-152  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道091218F0回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:51432 

2017-07-18-17-27-34-156  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道091218F0准备发送数据0, localport=51432, RemotePort=10002, unDataLen=116 

2017-07-18-17-27-34-156  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道091218F0成功发送数据*, localport=51432, RemotePort=10002, unDataLen=116 

2017-07-18-17-27-34-156  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道091218F0回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:51432 

2017-07-18-17-27-34-156  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道091218F0回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:51432 

2017-07-18-17-27-34-162  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道091218F0准备发送数据0, localport=51432, RemotePort=10002, unDataLen=116 

2017-07-18-17-27-34-162  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道091218F0成功发送数据*, localport=51432, RemotePort=10002, unDataLen=116 

2017-07-18-17-27-34-163  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道091218F0回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:51432 

2017-07-18-17-27-34-163  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道091218F0回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:51432 

2017-07-18-17-27-34-163  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道091218F0准备发送数据0, localport=51432, RemotePort=10002, unDataLen=116 

2017-07-18-17-27-34-163  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道091218F0成功发送数据*, localport=51432, RemotePort=10002, unDataLen=116 

2017-07-18-17-27-34-166  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道091218F0回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:51432 

2017-07-18-17-27-34-166  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道091218F0回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:51432 

2017-07-18-17-27-34-166  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道091218F0准备发送数据0, localport=51432, RemotePort=10002, unDataLen=116 

2017-07-18-17-27-34-166  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道091218F0成功发送数据*, localport=51432, RemotePort=10002, unDataLen=116 

2017-07-18-17-27-34-166  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道091218F0回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:51432 

2017-07-18-17-27-34-167  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道091218F0回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:51432 

2017-07-18-17-27-34-167  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道091218F0准备发送数据0, localport=51432, RemotePort=10002, unDataLen=116 

2017-07-18-17-27-34-167  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道091218F0成功发送数据*, localport=51432, RemotePort=10002, unDataLen=116 

2017-07-18-17-27-34-167  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道091218F0回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:51432 

2017-07-18-17-27-34-167  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道091218F0回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:51432 

2017-07-18-17-27-34-167  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道091218F0准备发送数据0, localport=51432, RemotePort=10002, unDataLen=116 

2017-07-18-17-27-34-167  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道091218F0成功发送数据*, localport=51432, RemotePort=10002, unDataLen=116 

2017-07-18-17-27-34-167  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道091218F0回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:51432 

2017-07-18-17-27-34-168  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道091218F0回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:51432 

2017-07-18-17-27-34-168  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道091218F0准备发送数据0, localport=51432, RemotePort=10002, unDataLen=116 

2017-07-18-17-27-34-168  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道091218F0成功发送数据*, localport=51432, RemotePort=10002, unDataLen=116 

2017-07-18-17-27-34-168  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 174) 网络库:通道091218F0回调数据包,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:51432 

2017-07-18-17-27-34-168  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\threadiocp.cpp 182) 网络库:通道091218F0回调数据包完毕,szRemoteIP:192.168.1.47, uiRemotePort:10002, uiLocalPort:51432 

2017-07-18-17-27-34-168  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 146) 通道091218F0准备发送数据0, localport=51432, RemotePort=10002, unDataLen=116 

2017-07-18-17-27-34-168  LNOTSET  no   (f:\综合视频管理平台\shenxing_v201-modfiy\code\common\netservicelib\src\socketchanel.cpp 215) 通道091218F0成功发送数据*, localport=51432, RemotePort=10002, unDataLen=116 

